Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NO2;NOx;O3;PM_2.5_Lvs;comment;
15-01-2022 00:00:00;4.88;4.67;66.2;;Data er manuelt kontrolleret
14-01-2022 23:30:00;9.26;8.95;60.73;;Data er manuelt kontrolleret
14-01-2022 23:00:00;14.63;14.55;54.46;;Data er manuelt kontrolleret
14-01-2022 22:30:00;9.85;9.87;64.24;;Data er manuelt kontrolleret
14-01-2022 22:00:00;13.83;13.75;59.47;;Data er manuelt kontrolleret
14-01-2022 21:30:00;22.82;23.2;48.66;;Data er manuelt kontrolleret
14-01-2022 21:00:00;17.58;17.29;55.62;;Data er manuelt kontrolleret
14-01-2022 20:30:00;16.6;16.5;56.12;;Data er manuelt kontrolleret
14-01-2022 20:00:00;12.09;12.24;65.42;;Data er manuelt kontrolleret
14-01-2022 19:30:00;11.82;11.61;68.07;;Data er manuelt kontrolleret
14-01-2022 19:00:00;11.28;11.51;68.23;;Data er manuelt kontrolleret
14-01-2022 18:30:00;13.58;13.75;61.15;;Data er manuelt kontrolleret
14-01-2022 18:00:00;14.84;15.82;59.89;;Data er manuelt kontrolleret
14-01-2022 17:30:00;12.81;13.2;62.66;;Data er manuelt kontrolleret
14-01-2022 17:00:00;10.65;10.61;65.54;;Data er manuelt kontrolleret
14-01-2022 16:30:00;13.69;14.63;62.19;;Data er manuelt kontrolleret
14-01-2022 16:00:00;12.13;12.72;64.64;;Data er manuelt kontrolleret
14-01-2022 15:30:00;14.32;15.68;63.74;;Data er manuelt kontrolleret
14-01-2022 15:00:00;10.9;11.67;67.45;;Data er manuelt kontrolleret
14-01-2022 14:30:00;8.91;9.79;70.13;;Data er manuelt kontrolleret
14-01-2022 14:00:00;8.49;9.58;70.71;;Data er manuelt kontrolleret
14-01-2022 13:30:00;7.88;9.18;71.81;;Data er manuelt kontrolleret
14-01-2022 13:00:00;7.71;8.61;73.68;;Data er manuelt kontrolleret
14-01-2022 12:30:00;6.92;7.98;74.8;;Data er manuelt kontrolleret
14-01-2022 12:00:00;8.26;9.93;73.46;;Data er manuelt kontrolleret
14-01-2022 11:30:00;7.11;8.32;75.12;;Data er manuelt kontrolleret
14-01-2022 11:00:00;6.75;7.59;75.68;;Data er manuelt kontrolleret
14-01-2022 10:30:00;5.18;5.26;77.79;;Data er manuelt kontrolleret
14-01-2022 10:00:00;5.03;5.32;77.87;;Data er manuelt kontrolleret
14-01-2022 09:30:00;4.61;4.88;79.13;;Data er manuelt kontrolleret
14-01-2022 09:00:00;5.37;5.43;79.27;;Data er manuelt kontrolleret
14-01-2022 08:30:00;4.51;4.3;81.44;;Data er manuelt kontrolleret
14-01-2022 08:00:00;3.96;3.98;83.02;;Data er manuelt kontrolleret
14-01-2022 07:30:00;5.45;5.78;82.24;;Data er manuelt kontrolleret
14-01-2022 07:00:00;4.05;4.02;83.94;;Data er manuelt kontrolleret
14-01-2022 06:30:00;2.7;2.64;84.68;;Data er manuelt kontrolleret
14-01-2022 06:00:00;2.54;2.45;83;;Data er manuelt kontrolleret
14-01-2022 05:30:00;1.8;1.34;82.84;;Data er manuelt kontrolleret
14-01-2022 05:00:00;1.38;1.07;82.2;;Data er manuelt kontrolleret
14-01-2022 04:30:00;1.01;0.71;82.02;;Data er manuelt kontrolleret
14-01-2022 03:30:00;0.54;0.61;80.19;;Data er manuelt kontrolleret
14-01-2022 03:00:00;0.55;0.77;80.41;;Data er manuelt kontrolleret
14-01-2022 02:30:00;0.54;0.21;80.43;;Data er manuelt kontrolleret
14-01-2022 02:00:00;1.36;1.03;78.97;;Data er manuelt kontrolleret
14-01-2022 01:30:00;1.55;0.75;78.13;;Data er manuelt kontrolleret
14-01-2022 01:00:00;1.43;0.61;;;Data er manuelt kontrolleret
14-01-2022 00:30:00;1.13;1.15;80.25;;Data er manuelt kontrolleret
14-01-2022 00:00:00;0.94;0.96;80.33;;Data er manuelt kontrolleret
13-01-2022 23:30:00;1.17;1.19;79.81;;Data er manuelt kontrolleret
13-01-2022 23:00:00;1.13;0.99;77.87;;Data er manuelt kontrolleret
13-01-2022 22:30:00;1.15;1.19;77.13;;Data er manuelt kontrolleret
13-01-2022 22:00:00;1.66;1.64;78.89;;Data er manuelt kontrolleret
13-01-2022 21:30:00;1.19;1.13;79.91;;Data er manuelt kontrolleret
13-01-2022 21:00:00;1.8;1.63;78.83;;Data er manuelt kontrolleret
13-01-2022 20:30:00;1.78;2.01;78.89;;Data er manuelt kontrolleret
13-01-2022 20:00:00;2.1;2.07;77.03;;Data er manuelt kontrolleret
13-01-2022 19:30:00;1.95;1.97;73.84;;Data er manuelt kontrolleret
13-01-2022 19:00:00;2.75;2.75;73.24;;Data er manuelt kontrolleret
13-01-2022 18:30:00;3.02;3.06;73.54;;Data er manuelt kontrolleret
13-01-2022 18:00:00;3.14;3.33;73.78;;Data er manuelt kontrolleret
13-01-2022 17:30:00;3.12;3.4;74.6;;Data er manuelt kontrolleret
13-01-2022 17:00:00;2.95;3.16;75.8;;Data er manuelt kontrolleret
13-01-2022 16:30:00;2.87;2.73;75.54;;Data er manuelt kontrolleret
13-01-2022 16:00:00;3.12;3.29;74.98;;Data er manuelt kontrolleret
13-01-2022 15:30:00;3.19;3.79;75.68;;Data er manuelt kontrolleret
13-01-2022 15:00:00;4.61;5.51;75.68;;Data er manuelt kontrolleret
13-01-2022 14:30:00;4.86;5.91;72.58;;Data er manuelt kontrolleret
13-01-2022 14:00:00;4.74;5.62;73.66;;Data er manuelt kontrolleret
13-01-2022 13:30:00;3.98;4.7;74.12;;Data er manuelt kontrolleret
13-01-2022 13:00:00;3.92;4.07;75.28;;Data er manuelt kontrolleret
13-01-2022 12:30:00;3.29;3.77;75.2;;Data er manuelt kontrolleret
13-01-2022 12:00:00;3.25;3.77;75.38;;Data er manuelt kontrolleret
13-01-2022 11:30:00;3.48;3.98;75.62;;Data er manuelt kontrolleret
13-01-2022 11:00:00;3.42;4.25;75.86;;Data er manuelt kontrolleret
13-01-2022 10:30:00;4.13;4.84;74.96;;Data er manuelt kontrolleret
13-01-2022 10:00:00;4.95;5.66;74;;Data er manuelt kontrolleret
13-01-2022 09:30:00;4.8;5.28;72.56;;Data er manuelt kontrolleret
13-01-2022 09:00:00;4.04;4.53;72.14;;Data er manuelt kontrolleret
13-01-2022 08:30:00;4.92;5.3;71.49;;Data er manuelt kontrolleret
13-01-2022 08:00:00;5.79;6.5;70.53;;Data er manuelt kontrolleret
13-01-2022 07:30:00;5.3;5.91;70.41;;Data er manuelt kontrolleret
13-01-2022 07:00:00;4.4;4.9;71.55;;Data er manuelt kontrolleret
13-01-2022 06:30:00;3.21;3.56;72.98;;Data er manuelt kontrolleret
13-01-2022 05:30:00;1.51;1.32;79.03;;Data er manuelt kontrolleret
13-01-2022 05:00:00;1.36;1.11;78.27;;Data er manuelt kontrolleret
13-01-2022 04:30:00;2.03;1.76;78.43;;Data er manuelt kontrolleret
13-01-2022 04:00:00;2.01;1.57;79.15;;Data er manuelt kontrolleret
13-01-2022 03:30:00;1.28;1.15;79.89;;Data er manuelt kontrolleret
13-01-2022 03:00:00;0.84;0.57;;;Data er manuelt kontrolleret
13-01-2022 02:30:00;0.71;0.67;79.83;;Data er manuelt kontrolleret
13-01-2022 02:00:00;0.84;0.63;79.37;;Data er manuelt kontrolleret
13-01-2022 01:30:00;0.55;0;79.61;;Data er manuelt kontrolleret
13-01-2022 01:00:00;1.07;0.78;75.38;;Data er manuelt kontrolleret
13-01-2022 00:30:00;1.11;0.5;74.82;;Data er manuelt kontrolleret
13-01-2022 00:00:00;1.34;1.22;73;;Data er manuelt kontrolleret
12-01-2022 23:30:00;1.32;0.9;72.62;;Data er manuelt kontrolleret
12-01-2022 23:00:00;1.57;1.42;72.06;;Data er manuelt kontrolleret
12-01-2022 22:30:00;1.87;1.63;70.75;;Data er manuelt kontrolleret
12-01-2022 22:00:00;3.12;2.73;65.64;;Data er manuelt kontrolleret
12-01-2022 21:30:00;2.52;2.37;65.14;;Data er manuelt kontrolleret
12-01-2022 21:00:00;3.29;3.23;64;;Data er manuelt kontrolleret
12-01-2022 20:30:00;2.83;2.77;64.18;;Data er manuelt kontrolleret
12-01-2022 20:00:00;3.75;3.79;63.36;;Data er manuelt kontrolleret
12-01-2022 19:30:00;4.7;4.86;60.47;;Data er manuelt kontrolleret
12-01-2022 19:00:00;6.88;7.13;59.71;;Data er manuelt kontrolleret
12-01-2022 18:30:00;3.6;3.77;64.38;;Data er manuelt kontrolleret
12-01-2022 18:00:00;3.06;3.16;65.82;;Data er manuelt kontrolleret
12-01-2022 17:30:00;4.99;4.88;63.84;;Data er manuelt kontrolleret
12-01-2022 17:00:00;5.87;6.45;63.96;;Data er manuelt kontrolleret
12-01-2022 16:30:00;6.01;6.52;64.34;;Data er manuelt kontrolleret
12-01-2022 16:00:00;5.18;5.66;65.9;;Data er manuelt kontrolleret
12-01-2022 15:30:00;6.75;7.15;64;;Data er manuelt kontrolleret
12-01-2022 15:00:00;8.34;9.33;61.57;;Data er manuelt kontrolleret
12-01-2022 14:30:00;6.39;7.21;61.45;;Data er manuelt kontrolleret
12-01-2022 14:00:00;8.26;9.03;61.93;;Data er manuelt kontrolleret
12-01-2022 13:30:00;5.14;5.79;63.88;;Data er manuelt kontrolleret
12-01-2022 13:00:00;5.57;6.18;64.34;;Data er manuelt kontrolleret
12-01-2022 12:30:00;6.39;7.06;62.01;;Data er manuelt kontrolleret
12-01-2022 12:00:00;7.21;8.01;60.13;;Data er manuelt kontrolleret
12-01-2022 11:30:00;6.67;7.67;61.63;;Data er manuelt kontrolleret
12-01-2022 11:00:00;8.3;9.58;60.47;;Data er manuelt kontrolleret
12-01-2022 10:30:00;12.57;14.21;54.04;;Data er manuelt kontrolleret
12-01-2022 10:00:00;11.7;13.31;55.6;;Data er manuelt kontrolleret
12-01-2022 09:30:00;10.16;11.38;58.29;;Data er manuelt kontrolleret
12-01-2022 09:00:00;12.05;13.6;57.76;;Data er manuelt kontrolleret
12-01-2022 08:30:00;14.8;15.99;55.14;;Data er manuelt kontrolleret
12-01-2022 08:00:00;13.88;15.19;56.9;;Data er manuelt kontrolleret
12-01-2022 07:30:00;10.14;11.11;60.89;;Data er manuelt kontrolleret
12-01-2022 07:00:00;10.06;10.81;57.68;;Data er manuelt kontrolleret
12-01-2022 06:30:00;7.4;7.73;59.03;;Data er manuelt kontrolleret
12-01-2022 06:00:00;7.78;7.88;57.02;;Data er manuelt kontrolleret
12-01-2022 05:30:00;7.11;7.25;55.8;;Data er manuelt kontrolleret
12-01-2022 04:30:00;3.75;4.3;57.68;;Data er manuelt kontrolleret
12-01-2022 04:00:00;3.06;3.23;61.39;;Data er manuelt kontrolleret
12-01-2022 03:30:00;4.48;4.72;58.35;;Data er manuelt kontrolleret
12-01-2022 03:00:00;;;60.03;;Data er manuelt kontrolleret
12-01-2022 02:30:00;4.74;4.95;53.78;;Data er manuelt kontrolleret
12-01-2022 02:00:00;5.55;5.91;;;Data er manuelt kontrolleret
12-01-2022 01:30:00;5.76;5.95;51.83;;Data er manuelt kontrolleret
12-01-2022 01:00:00;3.6;3.79;58.87;;Data er manuelt kontrolleret
12-01-2022 00:30:00;3.92;4.42;60.05;;Data er manuelt kontrolleret
12-01-2022 00:00:00;5.45;5.95;53.15;;Data er manuelt kontrolleret
11-01-2022 23:30:00;5.16;5.58;55.78;;Data er manuelt kontrolleret
11-01-2022 23:00:00;5.64;6.1;54.92;;Data er manuelt kontrolleret
11-01-2022 22:30:00;6.37;6.67;54.04;;Data er manuelt kontrolleret
11-01-2022 22:00:00;9.05;9.64;49.09;;Data er manuelt kontrolleret
11-01-2022 21:30:00;11.9;12.47;41.33;;Data er manuelt kontrolleret
11-01-2022 21:00:00;14.08;15.15;36.48;;Data er manuelt kontrolleret
11-01-2022 20:30:00;15.09;16.12;36.24;;Data er manuelt kontrolleret
11-01-2022 20:00:00;18.4;19.34;28.94;;Data er manuelt kontrolleret
11-01-2022 19:30:00;20.39;21.92;25.68;;Data er manuelt kontrolleret
11-01-2022 19:00:00;20.96;22.53;27.1;;Data er manuelt kontrolleret
11-01-2022 18:30:00;21.73;24.25;28.88;;Data er manuelt kontrolleret
11-01-2022 18:00:00;21.06;23.56;31.69;;Data er manuelt kontrolleret
11-01-2022 17:30:00;21.23;23.35;33.45;;Data er manuelt kontrolleret
11-01-2022 17:00:00;20.02;22.53;36.02;;Data er manuelt kontrolleret
11-01-2022 16:30:00;19.03;22.41;38.52;;Data er manuelt kontrolleret
11-01-2022 16:00:00;19.18;22.59;39.87;;Data er manuelt kontrolleret
11-01-2022 15:30:00;21.52;25.9;38.78;;Data er manuelt kontrolleret
11-01-2022 15:00:00;20.58;25.02;38.28;;Data er manuelt kontrolleret
11-01-2022 14:30:00;19.66;24.1;37.06;;Data er manuelt kontrolleret
11-01-2022 14:00:00;16.49;19.49;40.41;;Data er manuelt kontrolleret
11-01-2022 13:30:00;20.2;26.93;35.34;;Data er manuelt kontrolleret
11-01-2022 13:00:00;15.19;19.12;37.18;;Data er manuelt kontrolleret
11-01-2022 12:30:00;14.63;19.2;34.69;;Data er manuelt kontrolleret
11-01-2022 12:00:00;12.34;15.7;34.47;;Data er manuelt kontrolleret
11-01-2022 11:30:00;12.14;15.72;33.03;;Data er manuelt kontrolleret
11-01-2022 11:00:00;13.92;18.28;30.19;;Data er manuelt kontrolleret
11-01-2022 10:30:00;14.29;18.74;29.88;;Data er manuelt kontrolleret
11-01-2022 10:00:00;16.52;21.67;26.26;;Data er manuelt kontrolleret
11-01-2022 09:30:00;15.15;19.12;25.96;;Data er manuelt kontrolleret
11-01-2022 09:00:00;15.74;19.26;25.76;;Data er manuelt kontrolleret
11-01-2022 08:30:00;19.35;25.11;22.73;;Data er manuelt kontrolleret
11-01-2022 08:00:00;18.25;24.59;19.64;;Data er manuelt kontrolleret
11-01-2022 07:30:00;19.74;29.76;16.86;;Data er manuelt kontrolleret
11-01-2022 07:00:00;15.15;20.27;21.01;;Data er manuelt kontrolleret
11-01-2022 06:30:00;11.99;14.59;25.43;;Data er manuelt kontrolleret
11-01-2022 06:00:00;9.47;10.84;30.29;;Data er manuelt kontrolleret
11-01-2022 05:30:00;8.41;9.64;34.19;;Data er manuelt kontrolleret
11-01-2022 05:00:00;7.08;7.71;37.84;;Data er manuelt kontrolleret
11-01-2022 04:30:00;7.46;8.01;39.06;;Data er manuelt kontrolleret
11-01-2022 03:30:00;5.91;6.2;46.62;;Data er manuelt kontrolleret
11-01-2022 03:00:00;6.08;6.2;47.2;;Data er manuelt kontrolleret
11-01-2022 02:30:00;5.91;6.04;49.71;;Data er manuelt kontrolleret
11-01-2022 02:00:00;5.68;5.97;51.75;;Data er manuelt kontrolleret
11-01-2022 01:30:00;5.43;5.57;52.99;;Data er manuelt kontrolleret
11-01-2022 01:00:00;5.62;5.72;;;Data er manuelt kontrolleret
11-01-2022 00:30:00;5.83;6.27;54.86;;Data er manuelt kontrolleret
11-01-2022 00:00:00;6.04;6.29;54.54;;Data er manuelt kontrolleret
10-01-2022 23:30:00;7.63;8.17;49.87;;Data er manuelt kontrolleret
10-01-2022 23:00:00;9.22;10.1;45.82;;Data er manuelt kontrolleret
10-01-2022 22:30:00;10.71;12.07;41.33;;Data er manuelt kontrolleret
10-01-2022 22:00:00;11.69;13.25;37.86;;Data er manuelt kontrolleret
10-01-2022 21:30:00;12.91;14.82;34.84;;Data er manuelt kontrolleret
10-01-2022 21:00:00;14.04;16.18;34.13;;Data er manuelt kontrolleret
10-01-2022 20:30:00;13.08;14.61;36.3;;Data er manuelt kontrolleret
10-01-2022 20:00:00;14.17;16.03;36.34;;Data er manuelt kontrolleret
10-01-2022 19:30:00;16.87;21.19;33.95;;Data er manuelt kontrolleret
10-01-2022 19:00:00;13.85;16.49;37.98;;Data er manuelt kontrolleret
10-01-2022 18:30:00;12.14;13.5;42.61;;Data er manuelt kontrolleret
10-01-2022 18:00:00;13.62;15.59;41.53;;Data er manuelt kontrolleret
10-01-2022 17:30:00;18.38;21.13;35.38;;Data er manuelt kontrolleret
10-01-2022 17:00:00;20.67;23.58;32.89;;Data er manuelt kontrolleret
10-01-2022 16:30:00;18.86;20.81;34.92;;Data er manuelt kontrolleret
10-01-2022 16:00:00;18.67;20.83;35.26;;Data er manuelt kontrolleret
10-01-2022 15:30:00;16.72;19.62;37.32;;Data er manuelt kontrolleret
10-01-2022 15:00:00;13.29;15.4;40.79;;Data er manuelt kontrolleret
10-01-2022 14:30:00;12.37;15.22;41.67;;Data er manuelt kontrolleret
10-01-2022 14:00:00;13.71;16.29;39.87;;Data er manuelt kontrolleret
10-01-2022 13:30:00;12.78;15.32;40.89;;Data er manuelt kontrolleret
10-01-2022 13:00:00;15.84;19.76;37.7;;Data er manuelt kontrolleret
10-01-2022 12:30:00;12.64;15.4;41.39;;Data er manuelt kontrolleret
10-01-2022 12:00:00;11.99;15.24;41.89;;Data er manuelt kontrolleret
10-01-2022 11:30:00;18.65;24.37;41.27;;Data er manuelt kontrolleret
10-01-2022 11:00:00;11.09;13.6;42.51;;Data er manuelt kontrolleret
10-01-2022 10:30:00;15.4;18.28;39.44;;Data er manuelt kontrolleret
10-01-2022 10:00:00;18.76;21.42;36.64;;Data er manuelt kontrolleret
10-01-2022 09:30:00;12.78;14.4;42.55;;Data er manuelt kontrolleret
10-01-2022 09:00:00;15.28;21.99;39.38;;Data er manuelt kontrolleret
10-01-2022 08:30:00;14.5;16.43;41.09;;Data er manuelt kontrolleret
10-01-2022 08:00:00;12.74;15.03;43.97;;Data er manuelt kontrolleret
10-01-2022 07:30:00;15.97;18.67;41.51;;Data er manuelt kontrolleret
10-01-2022 07:00:00;14.73;17.16;42.01;;Data er manuelt kontrolleret
10-01-2022 06:30:00;11.28;12.68;44.68;;Data er manuelt kontrolleret
10-01-2022 05:30:00;8.13;8.47;48.12;;Data er manuelt kontrolleret
10-01-2022 05:00:00;6.08;6.25;51.07;;Data er manuelt kontrolleret
